Experiment;Structure;Fragment;Species;Date;Green;Survival (%)
CONTROL;17;5;Pocillopora verrucose;24-3-2020;184.096656;100
CONTROL;17;6;Millepora sp;24-3-2020;74.35763599;100
CONTROL;17;7;Porites cylindrica;24-3-2020;122.7309615;100
CONTROL;17;8;Acropora verweyi;24-3-2020;;0
CONTROL;17;9;Millepora sp;24-3-2020;72.3193682;80
CONTROL;17;10;Pocillopora verrucose;24-3-2020;127.2025192;100
CONTROL;17;11;Acropora verweyi;24-3-2020;95.17508794;90
CONTROL;17;12;Porites cylindrica;24-3-2020;180.8142099;100
CONTROL;17;13;Acropora verweyi;24-3-2020;103.9463791;80
CONTROL;17;14;Millepora sp;24-3-2020;167.1208732;80
CONTROL;17;15;Porites cylindrica;24-3-2020;;0
CONTROL;17;16;Pocillopora verrucose;24-3-2020;164.1206073;100
CONTROL;17;1;Millepora sp;31-3-2020;191.6734277;90
CONTROL;17;2;Acropora verweyi;31-3-2020;88.9694445;100
CONTROL;17;3;Pocillopora verrucose;31-3-2020;159.413667;100
CONTROL;17;4;Porites cylindrica;31-3-2020;163.8979502;40
CONTROL;17;5;Pocillopora verrucose;31-3-2020;162.9161776;100
CONTROL;17;6;Millepora sp;31-3-2020;108.8852177;80
CONTROL;17;7;Porites cylindrica;31-3-2020;154.3540089;90
CONTROL;17;8;Acropora verweyi;31-3-2020;;0
CONTROL;17;9;Millepora sp;31-3-2020;120.395439;80
CONTROL;17;10;Pocillopora verrucose;31-3-2020;175.5485256;100
CONTROL;17;11;Acropora verweyi;31-3-2020;113.0004304;90
CONTROL;17;12;Porites cylindrica;31-3-2020;197.7447874;90
CONTROL;17;13;Acropora verweyi;31-3-2020;111.6518022;80
CONTROL;17;14;Millepora sp;31-3-2020;180.8559124;80
CONTROL;17;15;Porites cylindrica;31-3-2020;117.9107344;10
CONTROL;17;16;Pocillopora verrucose;31-3-2020;154.7589423;100
CONTROL;17;1;Millepora sp;7-4-2020;159.4446601;90
CONTROL;17;2;Acropora verweyi;7-4-2020;116.6026942;100
CONTROL;17;3;Pocillopora verrucose;7-4-2020;147.7937936;100
CONTROL;17;4;Porites cylindrica;7-4-2020;159.8331167;50
CONTROL;17;5;Pocillopora verrucose;7-4-2020;151.1524767;100
CONTROL;17;6;Millepora sp;7-4-2020;108.5483547;90
CONTROL;17;7;Porites cylindrica;7-4-2020;149.4861786;90
CONTROL;17;8;Acropora verweyi;7-4-2020;;0
CONTROL;17;9;Millepora sp;7-4-2020;129.4836797;80
CONTROL;17;10;Pocillopora verrucose;7-4-2020;147.7951863;100
CONTROL;17;11;Acropora verweyi;7-4-2020;119.5683311;90
CONTROL;17;12;Porites cylindrica;7-4-2020;184.0951492;90
CONTROL;17;13;Acropora verweyi;7-4-2020;138.2454641;90
CONTROL;17;14;Millepora sp;7-4-2020;180.5448694;80
CONTROL;17;15;Porites cylindrica;7-4-2020;;0
CONTROL;17;16;Pocillopora verrucose;7-4-2020;146.3911108;100
CONTROL;17;1;Millepora sp;14-4-2020;175.9964909;90
CONTROL;17;2;Acropora verweyi;14-4-2020;117.6591471;100
CONTROL;17;3;Pocillopora verrucose;14-4-2020;141.6675308;100
CONTROL;17;4;Porites cylindrica;14-4-2020;152.9961099;50
CONTROL;17;5;Pocillopora verrucose;14-4-2020;189.8236383;100
CONTROL;17;6;Millepora sp;14-4-2020;120.2938398;100
CONTROL;17;7;Porites cylindrica;14-4-2020;147.8509789;90
CONTROL;17;8;Acropora verweyi;14-4-2020;;0
CONTROL;17;9;Millepora sp;14-4-2020;112.2764689;80
CONTROL;17;10;Pocillopora verrucose;14-4-2020;132.2537848;100
CONTROL;17;11;Acropora verweyi;14-4-2020;126.0829769;90
CONTROL;17;12;Porites cylindrica;14-4-2020;154.7849459;90
CONTROL;17;13;Acropora verweyi;14-4-2020;125.4781698;80
CONTROL;17;14;Millepora sp;14-4-2020;166.6137296;90
CONTROL;17;15;Porites cylindrica;14-4-2020;121.3727726;10
CONTROL;17;16;Pocillopora verrucose;14-4-2020;160.2968265;100
CONTROL;17;1;Millepora sp;21-4-2020;155.5509766;90
CONTROL;17;2;Acropora verweyi;21-4-2020;129.9188776;100
CONTROL;17;3;Pocillopora verrucose;21-4-2020;160.5711046;100
CONTROL;17;4;Porites cylindrica;21-4-2020;162.3241334;50
CONTROL;17;5;Pocillopora verrucose;21-4-2020;161.6729979;100
CONTROL;17;6;Millepora sp;21-4-2020;142.3622328;90
CONTROL;17;7;Porites cylindrica;21-4-2020;170.2290333;90
CONTROL;17;8;Acropora verweyi;21-4-2020;;0
CONTROL;17;9;Millepora sp;21-4-2020;149.3619072;90
CONTROL;17;10;Pocillopora verrucose;21-4-2020;154.4819091;100
CONTROL;17;11;Acropora verweyi;21-4-2020;109.5444526;90
CONTROL;17;12;Porites cylindrica;21-4-2020;172.9778009;90
CONTROL;17;13;Acropora verweyi;21-4-2020;160.4625671;80
CONTROL;17;14;Millepora sp;21-4-2020;156.9789083;80
CONTROL;17;15;Porites cylindrica;21-4-2020;;0
CONTROL;17;16;Pocillopora verrucose;21-4-2020;159.4176472;100
CONTROL;17;1;Millepora sp;5-5-2020;190.8276489;90
CONTROL;17;2;Acropora verweyi;5-5-2020;152.831393;100
CONTROL;17;3;Pocillopora verrucose;5-5-2020;156.1291445;90
CONTROL;17;4;Porites cylindrica;5-5-2020;172.5082804;40
CONTROL;17;5;Pocillopora verrucose;5-5-2020;163.9615201;70
CONTROL;17;6;Millepora sp;5-5-2020;172.9786022;90
CONTROL;17;7;Porites cylindrica;5-5-2020;188.5965155;80
CONTROL;17;8;Acropora verweyi;5-5-2020;;0
CONTROL;17;9;Millepora sp;5-5-2020;185.784144;70
CONTROL;17;10;Pocillopora verrucose;5-5-2020;172.7604894;100
CONTROL;17;11;Acropora verweyi;5-5-2020;161.1538008;100
CONTROL;17;12;Porites cylindrica;5-5-2020;194.2865087;70
CONTROL;17;13;Acropora verweyi;5-5-2020;189.3261763;80
CONTROL;17;14;Millepora sp;5-5-2020;213.5308193;70
CONTROL;17;15;Porites cylindrica;5-5-2020;;0
CONTROL;17;16;Pocillopora verrucose;5-5-2020;185.6136616;60
CONTROL;17;1;Millepora sp;27-5-2020;72.7517804;100
CONTROL;17;2;Acropora verweyi;27-5-2020;120.9829191;100
CONTROL;17;3;Pocillopora verrucose;27-5-2020;166.0413177;20
CONTROL;17;4;Porites cylindrica;27-5-2020;;0
CONTROL;17;5;Pocillopora verrucose;27-5-2020;160.1729036;10
CONTROL;17;6;Millepora sp;27-5-2020;75.99210385;100
CONTROL;17;7;Porites cylindrica;27-5-2020;126.1021483;70
CONTROL;17;8;Acropora verweyi;27-5-2020;;0
CONTROL;17;9;Millepora sp;27-5-2020;118.0779331;90
CONTROL;17;10;Pocillopora verrucose;27-5-2020;139.0240359;70
CONTROL;17;11;Acropora verweyi;27-5-2020;138.5675303;90
CONTROL;17;12;Porites cylindrica;27-5-2020;189.0398604;60
CONTROL;17;13;Acropora verweyi;27-5-2020;121.6909374;100
CONTROL;17;14;Millepora sp;27-5-2020;83.04402117;90
CONTROL;17;15;Porites cylindrica;27-5-2020;;0
CONTROL;17;16;Pocillopora verrucose;27-5-2020;109.2362658;10
CONTROL;17;1;Millepora sp;24-6-2020;39.7472486;100
CONTROL;17;2;Acropora verweyi;24-6-2020;49.64276298;100
CONTROL;17;3;Pocillopora verrucose;24-6-2020;;0
CONTROL;17;4;Porites cylindrica;24-6-2020;;0
CONTROL;17;5;Pocillopora verrucose;24-6-2020;;0
CONTROL;17;6;Millepora sp;24-6-2020;29.17239069;100
CONTROL;17;7;Porites cylindrica;24-6-2020;73.36680698;70
CONTROL;17;8;Acropora verweyi;24-6-2020;;0
CONTROL;17;9;Millepora sp;24-6-2020;50.13842037;90
CONTROL;17;10;Pocillopora verrucose;24-6-2020;;0
CONTROL;17;11;Acropora verweyi;24-6-2020;58.54562058;100
CONTROL;17;12;Porites cylindrica;24-6-2020;;0
CONTROL;17;13;Acropora verweyi;24-6-2020;67.4117603;80
CONTROL;17;14;Millepora sp;24-6-2020;53.41426714;90
CONTROL;17;15;Porites cylindrica;24-6-2020;;0
CONTROL;17;16;Pocillopora verrucose;24-6-2020;;0
CONTROL;18;1;Porites cylindrica;10-3-2020;142.1997798;90
CONTROL;18;2;Acropora verweyi;10-3-2020;;0
CONTROL;18;3;Millepora sp;10-3-2020;152.2605719;100
CONTROL;18;4;Porites cylindrica;10-3-2020;;0
CONTROL;18;5;Pocillopora verrucose;10-3-2020;177.1349638;100
CONTROL;18;6;Millepora sp;10-3-2020;141.2346443;90
CONTROL;18;7;Pocillopora verrucose;10-3-2020;214.2987038;100
CONTROL;18;8;Acropora verweyi;10-3-2020;144.3385502;90
CONTROL;18;9;Acropora verweyi;10-3-2020;164.991967;80
CONTROL;18;10;Millepora sp;10-3-2020;144.5522679;90
CONTROL;18;11;Millepora sp;10-3-2020;139.1726693;90
CONTROL;18;12;Pocillopora verrucose;10-3-2020;165.2925532;80
CONTROL;18;13;Porites cylindrica;10-3-2020;;0
CONTROL;18;14;Pocillopora verrucose;10-3-2020;158.2988849;90
CONTROL;18;15;Porites cylindrica;10-3-2020;;0
CONTROL;18;16;Porites cylindrica;10-3-2020;145.4865897;100
CONTROL;18;1;Porites cylindrica;16-3-2020;89.26720085;90
CONTROL;18;2;Acropora verweyi;16-3-2020;;0
CONTROL;18;3;Millepora sp;16-3-2020;78.72712555;90
CONTROL;18;4;Porites cylindrica;16-3-2020;;0
CONTROL;18;5;Pocillopora verrucose;16-3-2020;103.4403139;100
CONTROL;18;6;Millepora sp;16-3-2020;54.94716695;100
CONTROL;18;7;Pocillopora verrucose;16-3-2020;96.37880779;100
CONTROL;18;8;Acropora verweyi;16-3-2020;55.04574625;90
CONTROL;18;9;Acropora verweyi;16-3-2020;81.39251733;80
CONTROL;18;10;Millepora sp;16-3-2020;62.97976223;100
CONTROL;18;11;Millepora sp;16-3-2020;78.54453714;100
CONTROL;18;12;Pocillopora verrucose;16-3-2020;112.4606833;100
CONTROL;18;13;Porites cylindrica;16-3-2020;;0
CONTROL;18;14;Pocillopora verrucose;16-3-2020;98.92628834;100
CONTROL;18;15;Porites cylindrica;16-3-2020;;0
CONTROL;18;16;Porites cylindrica;16-3-2020;50.79556188;90
CONTROL;18;1;Porites cylindrica;24-3-2020;125.246779;40
CONTROL;18;2;Acropora verweyi;24-3-2020;;0
CONTROL;18;3;Millepora sp;24-3-2020;133.3304614;90
CONTROL;18;4;Porites cylindrica;24-3-2020;;0
CONTROL;18;5;Pocillopora verrucose;24-3-2020;154.6508734;100
CONTROL;18;6;Millepora sp;24-3-2020;115.302498;50
CONTROL;18;7;Pocillopora verrucose;24-3-2020;156.5124183;100
CONTROL;18;8;Acropora verweyi;24-3-2020;75.06067241;90
CONTROL;18;9;Acropora verweyi;24-3-2020;105.1103127;80
CONTROL;18;10;Millepora sp;24-3-2020;92.21808519;50
CONTROL;18;11;Millepora sp;24-3-2020;124.6170104;90
CONTROL;18;12;Pocillopora verrucose;24-3-2020;173.1693374;90
CONTROL;18;13;Porites cylindrica;24-3-2020;;0
CONTROL;18;14;Pocillopora verrucose;24-3-2020;164.0963172;100
CONTROL;18;15;Porites cylindrica;24-3-2020;;0
CONTROL;18;16;Porites cylindrica;24-3-2020;105.083107;90
CONTROL;18;1;Porites cylindrica;31-3-2020;149.4207681;90
CONTROL;18;2;Acropora verweyi;31-3-2020;;0
CONTROL;18;3;Millepora sp;31-3-2020;144.2219939;90
CONTROL;18;4;Porites cylindrica;31-3-2020;;0
CONTROL;18;5;Pocillopora verrucose;31-3-2020;134.5316332;100
CONTROL;18;6;Millepora sp;31-3-2020;138.6852213;90
CONTROL;18;7;Pocillopora verrucose;31-3-2020;173.0218126;90
CONTROL;18;8;Acropora verweyi;31-3-2020;86.8463444;90
CONTROL;18;9;Acropora verweyi;31-3-2020;125.7219208;80
CONTROL;18;10;Millepora sp;31-3-2020;109.3196718;100
CONTROL;18;11;Millepora sp;31-3-2020;155.3269779;90
CONTROL;18;12;Pocillopora verrucose;31-3-2020;171.103006;90
CONTROL;18;13;Porites cylindrica;31-3-2020;;0
CONTROL;18;14;Pocillopora verrucose;31-3-2020;147.695633;100
CONTROL;18;15;Porites cylindrica;31-3-2020;;0
CONTROL;18;16;Porites cylindrica;31-3-2020;91.74808571;100
CONTROL;18;1;Porites cylindrica;7-4-2020;144.4785798;90
CONTROL;18;2;Acropora verweyi;7-4-2020;;0
CONTROL;18;3;Millepora sp;7-4-2020;146.534729;90
CONTROL;18;4;Porites cylindrica;7-4-2020;;0
CONTROL;18;5;Pocillopora verrucose;7-4-2020;150.1007299;100
CONTROL;18;6;Millepora sp;7-4-2020;172.3007163;90
CONTROL;18;7;Pocillopora verrucose;7-4-2020;163.4338658;90
CONTROL;18;8;Acropora verweyi;7-4-2020;119.9734712;90
CONTROL;18;9;Acropora verweyi;7-4-2020;132.4520056;80
CONTROL;18;10;Millepora sp;7-4-2020;120.6120376;90
CONTROL;18;11;Millepora sp;7-4-2020;158.9653358;90
CONTROL;18;12;Pocillopora verrucose;7-4-2020;163.4531557;80
CONTROL;18;13;Porites cylindrica;7-4-2020;;0
CONTROL;18;14;Pocillopora verrucose;7-4-2020;145.0600243;100
CONTROL;18;15;Porites cylindrica;7-4-2020;;0
CONTROL;18;16;Porites cylindrica;7-4-2020;118.4203002;90
CONTROL;18;1;Porites cylindrica;14-4-2020;136.1359917;80
CONTROL;18;2;Acropora verweyi;14-4-2020;;0
CONTROL;18;3;Millepora sp;14-4-2020;153.9525115;90
CONTROL;18;4;Porites cylindrica;14-4-2020;;0
CONTROL;18;5;Pocillopora verrucose;14-4-2020;125.220863;100
CONTROL;18;6;Millepora sp;14-4-2020;159.7551816;90
CONTROL;18;7;Pocillopora verrucose;14-4-2020;128.3834175;90
CONTROL;18;8;Acropora verweyi;14-4-2020;139.6261882;80
CONTROL;18;9;Acropora verweyi;14-4-2020;137.4178911;90
CONTROL;18;10;Millepora sp;14-4-2020;108.1478272;90
CONTROL;18;11;Millepora sp;14-4-2020;138.1294385;90
CONTROL;18;12;Pocillopora verrucose;14-4-2020;157.0022274;90
CONTROL;18;13;Porites cylindrica;14-4-2020;;0
CONTROL;18;14;Pocillopora verrucose;14-4-2020;154.5057766;100
CONTROL;18;15;Porites cylindrica;14-4-2020;;0
CONTROL;18;16;Porites cylindrica;14-4-2020;116.9462036;90
CONTROL;18;1;Porites cylindrica;21-4-2020;140.5144414;90
CONTROL;18;2;Acropora verweyi;21-4-2020;;0
CONTROL;18;3;Millepora sp;21-4-2020;133.8814006;80
CONTROL;18;4;Porites cylindrica;21-4-2020;;0
CONTROL;18;5;Pocillopora verrucose;21-4-2020;148.0213646;100
CONTROL;18;6;Millepora sp;21-4-2020;145.3764195;90
CONTROL;18;7;Pocillopora verrucose;21-4-2020;163.3150335;80
CONTROL;18;8;Acropora verweyi;21-4-2020;108.8701757;90
CONTROL;18;9;Acropora verweyi;21-4-2020;132.2438889;80
CONTROL;18;10;Millepora sp;21-4-2020;136.5453706;80
CONTROL;18;11;Millepora sp;21-4-2020;162.3210247;100
CONTROL;18;12;Pocillopora verrucose;21-4-2020;143.677372;90
CONTROL;18;13;Porites cylindrica;21-4-2020;;0
CONTROL;18;14;Pocillopora verrucose;21-4-2020;157.1028266;100
CONTROL;18;15;Porites cylindrica;21-4-2020;;0
CONTROL;18;16;Porites cylindrica;21-4-2020;96.3782452;80
CONTROL;18;1;Porites cylindrica;5-5-2020;174.8067964;70
CONTROL;18;2;Acropora verweyi;5-5-2020;;0
CONTROL;18;3;Millepora sp;5-5-2020;184.0491667;70
CONTROL;18;4;Porites cylindrica;5-5-2020;;0
CONTROL;18;5;Pocillopora verrucose;5-5-2020;185.8353499;60
CONTROL;18;6;Millepora sp;5-5-2020;196.5077618;100
CONTROL;18;7;Pocillopora verrucose;5-5-2020;193.6402131;60
CONTROL;18;8;Acropora verweyi;5-5-2020;162.9552489;90
CONTROL;18;9;Acropora verweyi;5-5-2020;167.1081957;90
CONTROL;18;10;Millepora sp;5-5-2020;184.2343244;100
CONTROL;18;11;Millepora sp;5-5-2020;191.6560071;90
CONTROL;18;12;Pocillopora verrucose;5-5-2020;226.1055517;90
CONTROL;18;13;Porites cylindrica;5-5-2020;;0
CONTROL;18;14;Pocillopora verrucose;5-5-2020;192.204085;90
CONTROL;18;15;Porites cylindrica;5-5-2020;;0
CONTROL;18;16;Porites cylindrica;5-5-2020;166.3954879;80
CONTROL;18;1;Porites cylindrica;27-5-2020;141.2147505;20
CONTROL;18;2;Acropora verweyi;27-5-2020;;0
CONTROL;18;3;Millepora sp;27-5-2020;94.43110495;30
CONTROL;18;4;Porites cylindrica;27-5-2020;;0
CONTROL;18;5;Pocillopora verrucose;27-5-2020;119.9992387;10
CONTROL;18;6;Millepora sp;27-5-2020;51.69165312;90
CONTROL;18;7;Pocillopora verrucose;27-5-2020;117.0484861;10
CONTROL;18;8;Acropora verweyi;27-5-2020;114.3016827;70
CONTROL;18;9;Acropora verweyi;27-5-2020;146.5982708;70
CONTROL;18;10;Millepora sp;27-5-2020;69.77179026;90
CONTROL;18;11;Millepora sp;27-5-2020;75.69263044;90
CONTROL;18;12;Pocillopora verrucose;27-5-2020;;0
CONTROL;18;13;Porites cylindrica;27-5-2020;;0
CONTROL;18;14;Pocillopora verrucose;27-5-2020;224.0703983;20
CONTROL;18;15;Porites cylindrica;27-5-2020;;0
CONTROL;18;16;Porites cylindrica;27-5-2020;54.78991529;100
CONTROL;18;1;Porites cylindrica;24-6-2020;;0
CONTROL;18;2;Acropora verweyi;24-6-2020;;0
CONTROL;18;3;Millepora sp;24-6-2020;;0
CONTROL;18;4;Porites cylindrica;24-6-2020;;0
CONTROL;18;5;Pocillopora verrucose;24-6-2020;;0
CONTROL;18;6;Millepora sp;24-6-2020;38.51501931;100
CONTROL;18;7;Pocillopora verrucose;24-6-2020;;0
CONTROL;18;8;Acropora verweyi;24-6-2020;47.2174953;60
CONTROL;18;9;Acropora verweyi;24-6-2020;60.07395363;60
CONTROL;18;10;Millepora sp;24-6-2020;35.78092744;100
CONTROL;18;11;Millepora sp;24-6-2020;26.38715576;90
CONTROL;18;12;Pocillopora verrucose;24-6-2020;;0
CONTROL;18;13;Porites cylindrica;24-6-2020;;0
CONTROL;18;14;Pocillopora verrucose;24-6-2020;;0
CONTROL;18;15;Porites cylindrica;24-6-2020;;0
CONTROL;18;16;Porites cylindrica;24-6-2020;73.9499531;10
